code,description,tag
278089007,Length of cervix in labor (observable entity),observable entity
278221001,Continuous electroencephalogram measure (observable entity),observable entity
278223003,Sensory nerve conduction velocity (observable entity),observable entity
278224009,Motor nerve conduction velocity (observable entity),observable entity
278225005,Sensory nerve action potential amplitude (observable entity),observable entity
278226006,Muscle action potential amplitude (observable entity),observable entity
278231008,Motor nerve conduction pattern (observable entity),observable entity
278233006,Sensory nerve conduction pattern (observable entity),observable entity
278234000,Mixed nerve conduction pattern (observable entity),observable entity
278248000,Mixed nerve conduction velocity (observable entity),observable entity
278249008,Mixed nerve action potential amplitude (observable entity),observable entity
278250008,Reflex latency (observable entity),observable entity
278268006,Stimulus frequency (observable entity),observable entity
278275007,"Auditory stimulus, function (observable entity)",observable entity
278299007,Acute physiology and chronic health evaluation risk of hospital death score (observable entity),observable entity
278301000,Daily therapeutic intervention scoring system score (observable entity),observable entity
278302007,Total therapeutic intervention scoring system score (observable entity),observable entity
278303002,Mortality prediction model score (observable entity),observable entity
278459006,Eustachian tube function (observable entity),observable entity
278460001,Middle ear function (observable entity),observable entity
278461002,Middle ear compliance (observable entity),observable entity
278462009,Middle ear pressure (observable entity),observable entity
278464005,Middle ear conductance (observable entity),observable entity
278547009,Appearance of dental restoration (observable entity),observable entity
278564007,Appearance of dental filling (observable entity),observable entity
278565008,Appearance of dental crown (observable entity),observable entity
278566009,Appearance of dental veneer (observable entity),observable entity
278567000,Appearance of dental bridge (observable entity),observable entity
278611001,Maxillofacial prosthesis function (observable entity),observable entity
278614009,Appearance of denture (observable entity),observable entity
278652005,Tooth presence (observable entity),observable entity
278653000,Tooth angulation (observable entity),observable entity
278654006,Tooth color (observable entity),observable entity
