code,description,tag
230940006,Introduction of intracranial pressure catheter (regime/therapy),regime/therapy
231081007,Acupuncture and allied techniques (regime/therapy),regime/therapy
231084004,Semi-permanent pressure technique (regime/therapy),regime/therapy
231085003,Semi-permanent pressure technique using Magrain balls (regime/therapy),regime/therapy
231086002,Semi-permanent pressure technique using rice (regime/therapy),regime/therapy
231087006,Semi-permanent pressure technique using mustard seeds (regime/therapy),regime/therapy
231088001,Laser acupuncture (regime/therapy),regime/therapy
231089009,Moxa punk therapy (regime/therapy),regime/therapy
231090000,Moxa roll therapy (regime/therapy),regime/therapy
231091001,Heated needle therapy (regime/therapy),regime/therapy
231092008,Acabani (regime/therapy),regime/therapy
231096006,Ryodoraku (regime/therapy),regime/therapy
231097002,Cupping (regime/therapy),regime/therapy
231107005,Acupressure (regime/therapy),regime/therapy
231110003,Burst transcutaneous electrical nerve stimulation (regime/therapy),regime/therapy
231111004,Acupuncture-like transcutaneous electrical nerve stimulation (regime/therapy),regime/therapy
231112006,Conventional transcutaneous electrical nerve stimulation (regime/therapy),regime/therapy
234662004,Oral implant receptor site preparation (regime/therapy),regime/therapy
239516002,Monitoring procedure (regime/therapy),regime/therapy
243104009,Parastomal skin care education (regime/therapy),regime/therapy
243113006,Blind and partially sighted rehabilitation - employment placement (regime/therapy),regime/therapy
243114000,Support (regime/therapy),regime/therapy
243115004,Family support (regime/therapy),regime/therapy
243116003,Parental support (regime/therapy),regime/therapy
243117007,Sibling support (regime/therapy),regime/therapy
243120004,Regimes and therapies (regime/therapy),regime/therapy
243130008,Humidification therapy (regime/therapy),regime/therapy
243142003,Dual pressure spontaneous ventilation support (regime/therapy),regime/therapy
243190005,Honeybee desensitization therapy (regime/therapy),regime/therapy
243191009,Wasp desensitization therapy (regime/therapy),regime/therapy
243192002,Drug desensitization therapy (regime/therapy),regime/therapy
243193007,Penicillin desensitization therapy (regime/therapy),regime/therapy
243194001,Insulin desensitization therapy (regime/therapy),regime/therapy
243195000,Aspirin desensitization therapy (regime/therapy),regime/therapy
243196004,Immunoglobulin desensitization therapy (regime/therapy),regime/therapy
243197008,Food desensitization therapy (regime/therapy),regime/therapy
243198003,Aeroallergen hyposensitization therapy (regime/therapy),regime/therapy
243199006,House dust mite desensitization therapy (regime/therapy),regime/therapy
243200009,Grass desensitization therapy (regime/therapy),regime/therapy
243201008,Animal dander desensitization therapy (regime/therapy),regime/therapy
243205004,Orthoptic occlusion treatment (regime/therapy),regime/therapy
243206003,Orthoptic occlusion treatment - full-time (regime/therapy),regime/therapy
243207007,Orthoptic full time occlusion treatment - partial occlusion (regime/therapy),regime/therapy
243208002,Orthoptic full time occlusion treatment - total occlusion (regime/therapy),regime/therapy
243209005,Orthoptic treatment - part-time total occlusion (regime/therapy),regime/therapy
243210000,Orthoptic treatment - uniocular penalization (regime/therapy),regime/therapy
243211001,Orthoptic treatment penalization - atropine and minus lenses (regime/therapy),regime/therapy
243212008,Orthoptic treatment penalization - atropine and miotic (regime/therapy),regime/therapy
243213003,Orthoptic treatment penalization - atropine only (regime/therapy),regime/therapy
243214009,Orthoptic treatment - Fresnel prisms (regime/therapy),regime/therapy
243215005,Orthoptic treatment Fresnel prisms - base in (regime/therapy),regime/therapy
243216006,Orthoptic treatment Fresnel prisms - base out (regime/therapy),regime/therapy
243217002,Orthoptic treatment Fresnel prisms - base up (regime/therapy),regime/therapy
243218007,Orthoptic treatment Fresnel prisms - base down (regime/therapy),regime/therapy
243219004,Orthoptic treatment Fresnel prisms - base oblique (regime/therapy),regime/therapy
243220005,Postural drainage after nephrolithotripsy (regime/therapy),regime/therapy
243224001,Social therapy (regime/therapy),regime/therapy
248114003,Actions to lose weight (regime/therapy),regime/therapy
252793002,Intraoperative neurophysiological monitoring (regime/therapy),regime/therapy
252796005,Intraoperative sensory nerve stimulation (regime/therapy),regime/therapy
252797001,Intraoperative motor nerve stimulation (regime/therapy),regime/therapy
252799003,Intraoperative facial nerve stimulation (regime/therapy),regime/therapy
252909004,Bladder drill (regime/therapy),regime/therapy
252948004,Antepartum cardiotochogram (regime/therapy),regime/therapy
257794001,Transurethral radiofrequency thermotherapy (regime/therapy),regime/therapy
261570006,Thermotherapy (regime/therapy),regime/therapy
265642006,Obstetric monitoring (regime/therapy),regime/therapy
266691006,Venous flow stimulation (regime/therapy),regime/therapy
266707007,Drug addiction therapy (regime/therapy),regime/therapy
266720005,Wart treatment (regime/therapy),regime/therapy
266739000,Physiotherapy/remedial therapy (regime/therapy),regime/therapy
266740003,Orthoptic treatment (regime/therapy),regime/therapy
266741004,Muscle strength exercise (regime/therapy),regime/therapy
266742006,Specific disability rehabilitation (regime/therapy),regime/therapy
266743001,Daily life rehabilitation (regime/therapy),regime/therapy
266744007,Psychotherapy/sociotherapy (regime/therapy),regime/therapy
266745008,Care of aged (regime/therapy),regime/therapy
266826009,Incontinence control (regime/therapy),regime/therapy
268481000,Child health care (regime/therapy),regime/therapy
268509003,Cardiac disease monitoring (regime/therapy),regime/therapy
268511007,Respiratory disease monitoring (regime/therapy),regime/therapy
268522006,Obesity monitoring (regime/therapy),regime/therapy
268523001,Target weight discussed (regime/therapy),regime/therapy
268524007,Rheumatology disorder monitoring (regime/therapy),regime/therapy
268525008,High risk drug monitoring (regime/therapy),regime/therapy
268526009,Warfarin monitoring (regime/therapy),regime/therapy
268530007,Menopause monitoring (regime/therapy),regime/therapy
271421005,Vibration - treatment (regime/therapy),regime/therapy
273405006,Derbyshire language scheme (regime/therapy),regime/therapy
273406007,Detailed test of comprehension (regime/therapy),regime/therapy
273407003,Rapid screening test (regime/therapy),regime/therapy
273655005,Nuffield dyspraxia program (regime/therapy),regime/therapy
275305005,Antenatal/postnatal care (regime/therapy),regime/therapy
275641000,Arrange care by others (regime/therapy),regime/therapy
275902004,Rheumatoid arthritis monitoring (regime/therapy),regime/therapy
275908000,Asthma monitoring (regime/therapy),regime/therapy
275914007,Chronic respiratory disease monitoring (regime/therapy),regime/therapy
275920008,Arthritis monitoring (regime/therapy),regime/therapy
275944005,Hypertension monitoring (regime/therapy),regime/therapy
276239002,Therapy (regime/therapy),regime/therapy
278219006,Intraoperative electroencephalogram - cerebral function analyzing monitor (regime/therapy),regime/therapy
278220000,Intraoperative electroencephalogram using compressed spectral array (regime/therapy),regime/therapy
278415002,Creative therapy (regime/therapy),regime/therapy
278902003,Resisted functional activity (regime/therapy),regime/therapy
278906000,Nutritional support (regime/therapy),regime/therapy
281131004,Conservative therapy (regime/therapy),regime/therapy
281568006,Fetal heart monitoring (regime/therapy),regime/therapy
281570002,Fetal heart monitoring in labor (regime/therapy),regime/therapy
281691001,Physiological monitoring regime (regime/therapy),regime/therapy
282835008,Physiological mobilization of the sacroiliac joint (regime/therapy),regime/therapy
284013002,Evoked potentials monitoring (regime/therapy),regime/therapy
284014008,Visual evoked potentials monitoring (regime/therapy),regime/therapy
284015009,Auditory evoked potentials monitoring (regime/therapy),regime/therapy
284016005,Neuromuscular blockade monitoring (regime/therapy),regime/therapy
284017001,Respiratory rate monitoring (regime/therapy),regime/therapy
284018006,Respiratory volume monitoring (regime/therapy),regime/therapy
284019003,Airway pressure monitoring (regime/therapy),regime/therapy
284022001,Vascular pressure monitoring (regime/therapy),regime/therapy
284024000,Continuous auscultation monitoring (regime/therapy),regime/therapy
284026003,Core temperature monitoring (regime/therapy),regime/therapy
284027007,Peripheral temperature monitoring (regime/therapy),regime/therapy
284028002,Respiratory gas monitoring (regime/therapy),regime/therapy
284029005,Respired carbon dioxide monitoring (regime/therapy),regime/therapy
284030000,Anesthetic agent monitoring (regime/therapy),regime/therapy
284031001,Continuous invasive blood gas monitoring (regime/therapy),regime/therapy
284032008,Oxygenation monitoring (regime/therapy),regime/therapy
284033003,Invasive oxygen saturation monitoring (regime/therapy),regime/therapy
284034009,Pulse oximetry monitoring (regime/therapy),regime/therapy
284035005,Transcutaneous oxygen monitoring (regime/therapy),regime/therapy
284036006,Equipment monitoring (regime/therapy),regime/therapy
284037002,Fresh gas oxygen concentration monitoring (regime/therapy),regime/therapy
284038007,Oxygen supply failure monitoring (regime/therapy),regime/therapy
284039004,Breathing system disconnection monitoring (regime/therapy),regime/therapy
284071006,Dietary treatment for disorder (regime/therapy),regime/therapy
285782001,Binocular convergence exercises (regime/therapy),regime/therapy
285783006,Voluntary convergence exercises (regime/therapy),regime/therapy
285784000,Suppression treatment (regime/therapy),regime/therapy
285785004,Orthoptic treatment penalization with lenses (regime/therapy),regime/therapy
285787007,Accommodation exercises (regime/therapy),regime/therapy
285788002,Bar reading exercises (regime/therapy),regime/therapy
285792009,Remy separator exercises (regime/therapy),regime/therapy
285793004,Diploscope exercises (regime/therapy),regime/therapy
286814009,Inspired gas humidification (regime/therapy),regime/therapy
288554006,Donning lower limb prosthesis practice (regime/therapy),regime/therapy
288555007,Doffing lower limb prosthesis practice (regime/therapy),regime/therapy
288557004,Lower limb amputee transfer practice (regime/therapy),regime/therapy
288558009,Transfers with patient participation (regime/therapy),regime/therapy
289133003,Button gastrostomy feeding (regime/therapy),regime/therapy
289165000,Restricting food intake (regime/therapy),regime/therapy
