"conceptId","term","read2_code","read2_term","read2_chapter"
"271507006","Peak flow rate after bronchodilation (observable entity)","339B.00","Peak flow rate after bronchodilation","3 - Diagnostic procedures"
"271508001","Expected peak flow rate (respiratory) (observable entity)","339C.00","Expected peak flow rate","3 - Diagnostic procedures"
"271508001","Expected peak flow rate (respiratory) (observable entity)","339H.00","Predicted peak flow","3 - Diagnostic procedures"
"271529005","Peak flow rate before bronchodilation (observable entity)","339A.00","Peak flow rate before bronchodilation","3 - Diagnostic procedures"
"272051008","Memory assessment (observable entity)","3A...11","Memory assessment","3 - Diagnostic procedures"
"273249006","Assessment scales (assessment scale)","38V..00","Miscellaneous scales 2","3 - Diagnostic procedures"
"273249006","Assessment scales (assessment scale)","38G..00","Additional miscellaneous scales","3 - Diagnostic procedures"
"273249006","Assessment scales (assessment scale)","388..00","Miscellaneous scales","3 - Diagnostic procedures"
"273249006","Assessment scales (assessment scale)","38D..00","Further miscellaneous scales","3 - Diagnostic procedures"
"273249006","Assessment scales (assessment scale)","38Q..00","Miscellaneous scales - supplemental","3 - Diagnostic procedures"
"273255001","Abbreviated Mental Test Score (assessment scale)","388L.00","Abbreviated mental test","3 - Diagnostic procedures"
"273265007","Alcohol use disorders identification test (assessment scale)","38D3.00","Alcohol use disorders identification test","3 - Diagnostic procedures"
"273302005","Barthel index (assessment scale)","39F..00","Barthel index","3 - Diagnostic procedures"
"273302005","Barthel index (assessment scale)","39F..11","Barthel ADL index","3 - Diagnostic procedures"
"273347006","Cage questionnaire (assessment scale)","388j.00","Cage questionnaire","3 - Diagnostic procedures"
"273389003","Daily activities questionnaire (assessment scale)","388v.00","Daily activities questionnaire","3 - Diagnostic procedures"
"273408008","Dermatology life quality index (assessment scale)","38Di.00","Dermatology life quality index","3 - Diagnostic procedures"
"273412002","Diabetes treatment satisfaction questionnaire (assessment scale)","3883.00","Diabetes treatment satisfaction questionnaire","3 - Diagnostic procedures"
"273413007","Diabetes wellbeing questionnaire (assessment scale)","3882.00","Diabetes well being questionnaire","3 - Diagnostic procedures"
"273437007","Eastern Cooperative Oncology Group scale for physical assessment (assessment scale)","38GS.00","Eastern cooperative oncology group scale for physical assessment","3 - Diagnostic procedures"
"273441006","Edinburgh postnatal depression scale (assessment scale)","3885.00","Edinburgh postnatal depression scale","3 - Diagnostic procedures"
"273453005","Fagerstrom test for nicotine dependence (assessment scale)","38DH.00","Fagerstrom test for nicotine dependence","3 - Diagnostic procedures"
"273479001","General health questionnaire (assessment scale)","38G7.00","General health questionnaire","3 - Diagnostic procedures"
"273480003","General wellbeing schedule (assessment scale)","3884.00","General well - being schedule","3 - Diagnostic procedures"
"273481004","Geriatric depression scale (assessment scale)","388K.00","Geriatric depression scale","3 - Diagnostic procedures"
"273503001","Hamilton rating scale for depression (assessment scale)","38Dp.11","HRSD - Hamilton rating scale for depression","3 - Diagnostic procedures"
"273503001","Hamilton rating scale for depression (assessment scale)","38Dp.00","HAMD - Hamilton rating scale for depression","3 - Diagnostic procedures"
"273510007","Health assessment questionnaire (assessment scale)","38QG.00","Health assessment questionnaire","3 - Diagnostic procedures"
"273524006","Hospital anxiety and depression scale (assessment scale)","388J.00","Hospital anxiety and depression scale","3 - Diagnostic procedures"
"273546003","Karnofsky performance status (assessment scale)","38GF.00","Karnofsky performance status","3 - Diagnostic procedures"
"273617000","Mini-mental state examination (assessment scale)","388m.11","MMSE score","3 - Diagnostic procedures"
"273617000","Mini-mental state examination (assessment scale)","388m.00","Mini-mental state examination","3 - Diagnostic procedures"
"273617000","Mini-mental state examination (assessment scale)","388m.12","Folstein score","3 - Diagnostic procedures"
"273675001","Oswestry disability index (assessment scale)","38Dk.00","Oswestry disability index","3 - Diagnostic procedures"
"273689006","Patient satisfaction score (assessment scale)","38GB.00","Patient satisfaction score","3 - Diagnostic procedures"
"273689006","Patient satisfaction score (assessment scale)","38GB.11","PATSAT - Patient satisfaction score","3 - Diagnostic procedures"
"273799006","Severity of alcohol dependence questionnaire (assessment scale)","38Dz.11","SADQ - Severity of alcohol dependence questionnaire","3 - Diagnostic procedures"
"273799006","Severity of alcohol dependence questionnaire (assessment scale)","38Dz.00","Severity of alcohol dependence questionnaire","3 - Diagnostic procedures"
"273903006","Visual analog scale (assessment scale)","3880.00","Visual analogue scale","3 - Diagnostic procedures"
"273904000","Visual analog pain scale (assessment scale)","3880000","Visual analogue pain scale","3 - Diagnostic procedures"
"273904000","Visual analog pain scale (assessment scale)","3880011","VAPS - Visual analogue pain scale","3 - Diagnostic procedures"
"273918007","Wechsler intelligence scale for children (assessment scale)","38Q7.00","Wechsler intelligence scale for children","3 - Diagnostic procedures"
"274521009","Electroencephalogram abnormal (finding)","3114000","EEG abnormal","3 - Diagnostic procedures"
"275304009","Ferning - cervical test (procedure)","3185.11","Ferning - cervical test","3 - Diagnostic procedures"
"275514001","Impaired left ventricular function (finding)","33BA.00","Impaired left ventricular function","3 - Diagnostic procedures"
"275727004","Hearing test normal (finding)","3133.11","Hearing test normal","3 - Diagnostic procedures"
"275728009","Audiogram normal (finding)","3133.12","Audiogram normal","3 - Diagnostic procedures"
"275729001","Audiogram abnormal (finding)","3134.11","Audiogram abnormal","3 - Diagnostic procedures"
"275730006","Urodynamic studies normal (finding)","3173.11","Urodynamic studies normal","3 - Diagnostic procedures"
"275731005","Urodynamic studies abnormal (finding)","3174.11","Urodynamic studies abnormal","3 - Diagnostic procedures"
"275732003","Peak flow rate normal (finding)","3393.11","Peak flow rate normal","3 - Diagnostic procedures"
"275733008","Peak flow rate abnormal (finding)","3394.11","Peak flow rate abnormal","3 - Diagnostic procedures"
"277428006","Unterberger test (procedure)","313L.00","Unterberger test","3 - Diagnostic procedures"
"278897004","Waterlow pressure sore risk score (assessment scale)","39C4.00","Waterlow pressure sore risk score","3 - Diagnostic procedures"
"281044007","Bowels incontinence assessment (procedure)","393..12","Bowels-incontinence assessment","3 - Diagnostic procedures"
"281046009","Bladder incontinence assessment (procedure)","394..11","Bladder-incontinence assessmnt","3 - Diagnostic procedures"
"281047000","Bladder continence assessment (procedure)","394..12","Bladder- continence assessment","3 - Diagnostic procedures"
"281048005","Examination for rehabilitation (procedure)","386..12","Examination for rehabilitation","3 - Diagnostic procedures"
"282146009","Does walk (finding)","398E.00","Does walk","3 - Diagnostic procedures"
"282146009","Does walk (finding)","398E.11","Walks","3 - Diagnostic procedures"
"282195009","Difficulty walking up stairs (finding)","3993.00","Difficulty walking up stairs","3 - Diagnostic procedures"
"284464005","Health of the Nation Outcome Scales (assessment scale)","38P..00","Health of the Nation Outcome Scales","3 - Diagnostic procedures"
"284905001","Difficulty performing toileting activities (finding)","3973.00","Difficulty performing toileting activities","3 - Diagnostic procedures"
"288840008","Eating, feeding and drinking abilities (observable entity)","3913.00","Eating, feeding and drinking abilities","3 - Diagnostic procedures"
"302775008","Ear, nose and throat tests (procedure)","314..11","ENT - special tests","3 - Diagnostic procedures"
"302777000","Gastrointestinal investigation (procedure)","316..11","GIT - special tests","3 - Diagnostic procedures"
"302778005","Urological investigation (procedure)","317..11","Urinary - special tests","3 - Diagnostic procedures"
"302779002","Vascular function test (procedure)","33C..11","Blood flow tests","3 - Diagnostic procedures"
"302779002","Vascular function test (procedure)","33CZ.00","Circulatory function test NOS","3 - Diagnostic procedures"
"303489008","Difficulty tying shoe laces (finding)","3953.00","Difficulty tying shoe laces","3 - Diagnostic procedures"
"303720006","Sampling of chorionic villus (procedure)","315..11","CVS - special tests","3 - Diagnostic procedures"
"304781001","Vineland adaptive behavior scales (assessment scale)","38Q8.00","Vineland adaptive behaviour scales","3 - Diagnostic procedures"
"308110009","Direct fundoscopy following mydriatic (procedure)","312E.00","Direct fundoscopy following mydriatic","3 - Diagnostic procedures"
"309593006","Education score - diabetes (assessment scale)","3881.00","Education score - diabetes","3 - Diagnostic procedures"
"310360002","Expected forced expiratory volume in one second/Forced vital capacity ratio (observable entity)","339N.00","Expected FEV1/FVC ratio","3 - Diagnostic procedures"
"310520004","Expected forced expired volume in 1 second (observable entity)","339P.00","Expected FEV1","3 - Diagnostic procedures"
"310521000","Expected forced vital capacity (observable entity)","339Q.00","Expected FVC","3 - Diagnostic procedures"
"312384001","Multidisciplinary assessment (procedure)","3876.00","Multidisciplinary assessment","3 - Diagnostic procedures"
"312455006","Reversibility trial by steroids (procedure)","33K..00","Steroid reversibility","3 - Diagnostic procedures"
"312885006","Dilated fundoscopy normal (finding)","3128200","Dilated fundoscopy normal","3 - Diagnostic procedures"
"313170008","Colonoscopy normal (finding)","3617.00","Colonoscopy normal","3 - Diagnostic procedures"
"313172000","Colonoscopy abnormal (finding)","3618.00","Colonoscopy abnormal","3 - Diagnostic procedures"
"313192007","Expected peak expiratory flow rate (observable entity)","339C.11","Expected peak expiratory flow rate","3 - Diagnostic procedures"
"313193002","Peak flow rate (respiratory) (observable entity)","3395.12","PFR - peak flow rate","3 - Diagnostic procedures"
"313193002","Peak flow rate (respiratory) (observable entity)","3395.13","Peak flow rate","3 - Diagnostic procedures"
"313203003","Hearing test abnormal (finding)","3134300","Hearing test abnormal","3 - Diagnostic procedures"
"313222007","Forced expiratory volume in one second/Forced vital capacity percent (observable entity)","339R.00","FEV1/FVC percent","3 - Diagnostic procedures"
"313223002","Percent predicted forced expired volume in one second (observable entity)","339S.00","Percent predicted FEV1","3 - Diagnostic procedures"
"313232000","Peak expiratory flow rate after bronchodilation (observable entity)","339B.11","Peak expiratory flow rate after bronchodilation","3 - Diagnostic procedures"
"313276007","Peak expiratory flow rate before bronchodilation (observable entity)","339A.11","Peak expiratory flow rate before bronchodilation","3 - Diagnostic procedures"
"314472003","Forced expiratory volume in one second/Forced vital capacity less than 70% of predicted (finding)","339U.00","FEV1/FVC < 70% of predicted","3 - Diagnostic procedures"
"314473008","Forced expiratory volume in one second/Forced vital capacity greater than 70% of predicted (finding)","339T.00","FEV1/FVC > 70% of predicted","3 - Diagnostic procedures"
"314971001","Camera fundoscopy (procedure)","312F.00","Camera fundoscopy","3 - Diagnostic procedures"
"314971001","Camera fundoscopy (procedure)","3128300","Camera fundoscopy","3 - Diagnostic procedures"
