"conceptId","term","read2_code","read2_term","read2_chapter"
"167626001","Feces: abnormal constituents (finding)","476..00","Faeces: abnormal constituents","4 - Laboratory procedures"
"167627005","Feces: no abnormal constituent (finding)","4761.00","Faeces:no abnormal constituent","4 - Laboratory procedures"
"167632006","Feces: undigested meat fibers (finding)","4766.00","Faeces: undigested meat fibres","4 - Laboratory procedures"
"167634007","Feces examination: cells (finding)","4768.00","Faeces examination: cells","4 - Laboratory procedures"
"167635008","Feces examination: growth (finding)","4769.00","Faeces examination: growth","4 - Laboratory procedures"
"167638005","Feces: no foreign constituent (finding)","4771.00","Faeces: no foreign constituent","4 - Laboratory procedures"
"167640000","Feces: ova present (finding)","4773.00","Faeces: ova present","4 - Laboratory procedures"
"167641001","Feces: bacteria present (finding)","4774.00","Faeces: bacteria present","4 - Laboratory procedures"
"167641001","Feces: bacteria present (finding)","4774.11","Bacteria in faeces","4 - Laboratory procedures"
"167642008","Feces: gallstones present (finding)","4775.00","Faeces: gall stones present","4 - Laboratory procedures"
"167643003","Feces: enterolith present (finding)","4776.00","Faeces: enterolith present","4 - Laboratory procedures"
"167644009","Feces: polyps present (finding)","4777.00","Faeces: polyps present","4 - Laboratory procedures"
"167647002","Feces: pancreas effect normal (finding)","4781.00","Faeces: pancreas effect normal","4 - Laboratory procedures"
"167648007","Fecal fat normal (finding)","4782.00","Faecal fat normal","4 - Laboratory procedures"
"167649004","Fecal fat excessive (finding)","4783.00","Faecal fat excessive","4 - Laboratory procedures"
"167650004","Fecal starch granules normal (finding)","4784.00","Faecal starch granules normal","4 - Laboratory procedures"
"167651000","Fecal starch granules excess (finding)","4785.00","Faecal starch granules excess","4 - Laboratory procedures"
"167652007","Fecal lipase normal (finding)","4786.00","Faecal lipase normal","4 - Laboratory procedures"
"167653002","Fecal lipase reduced (finding)","4787.00","Faecal lipase reduced","4 - Laboratory procedures"
"167654008","Fecal tryptic activity normal (finding)","4788.00","Faecal tryptic activity normal","4 - Laboratory procedures"
"167655009","Fecal tryptic activity low (finding)","4789.00","Faecal tryptic activity low","4 - Laboratory procedures"
"167666002","Fecal occult blood requested (situation)","4791.00","Faecal occult blood requested","4 - Laboratory procedures"
"167667006","Fecal occult blood: negative (finding)","4792.00","Faecal occult blood: negative","4 - Laboratory procedures"
"167671009","Measurement of feces pH (procedure)","47AZ.00","Faeces pH NOS","4 - Laboratory procedures"
"167672002","Feces pH: normal (finding)","47A1.00","Faeces pH: normal","4 - Laboratory procedures"
"167676004","Detection of fecal reducing substances (procedure)","47BZ.00","Faecal sugars - general NOS","4 - Laboratory procedures"
"167676004","Detection of fecal reducing substances (procedure)","47B..00","Faecal sugars - general","4 - Laboratory procedures"
"167678003","Fecal reducing substances abnormal (finding)","47B2.00","Faecal reducing subs. abnormal","4 - Laboratory procedures"
"167682001","Feces sugar chromatography normal (finding)","47C1.00","Faeces sugar chromat. normal","4 - Laboratory procedures"
"167683006","Glucose present in stool specimen by chromatography (finding)","47C2.00","Faeces chromat.: glucose","4 - Laboratory procedures"
"167684000","Galactose present in stool specimen by chromatography (finding)","47C3.00","Faeces chromat.: galactose","4 - Laboratory procedures"
"167685004","Fructose present in stool specimen by chromatography (finding)","47C4.00","Faeces chromat.: fructose","4 - Laboratory procedures"
"167686003","Sucrose present in stool specimen by chromatography (finding)","47C5.00","Faeces chromat.: sucrose","4 - Laboratory procedures"
"167687007","Lactose present in stool specimen by chromatography (finding)","47C6.00","Faeces chromat.: lactose","4 - Laboratory procedures"
"167688002","Xylose present in stool specimen by chromatography (finding)","47C7.00","Faeces chromat.: xylose","4 - Laboratory procedures"
"167689005","Ribose present in stool specimen by chromatography (finding)","47C8.00","Faeces chromat.: ribose","4 - Laboratory procedures"
"167690001","Trisaccharide present in stool specimen by chromatography (finding)","47C9.00","Faeces chromat.:trisaccharides","4 - Laboratory procedures"
"167692009","Feces examination - organisms (procedure)","47D..00","Faeces examination - organisms","4 - Laboratory procedures"
"167693004","Stool sample virology (procedure)","47D0.00","Stool sample - virology","4 - Laboratory procedures"
"167694005","Stool sample - bacteriology (procedure)","47D1.00","Stool sample - bacteriology","4 - Laboratory procedures"
"167695006","Stool sample - parasitology (procedure)","47D2.00","Stool sample - parasitology","4 - Laboratory procedures"
"167699000","Cerebrospinal fluid examination (procedure)","48...11","CSF examination","4 - Laboratory procedures"
"167699000","Cerebrospinal fluid examination (procedure)","48...00","Cerebro-spinal fluid exam.","4 - Laboratory procedures"
"167699000","Cerebrospinal fluid examination (procedure)","481..00","CSF examination - general","4 - Laboratory procedures"
"167699000","Cerebrospinal fluid examination (procedure)","481Z.00","CSF exam. - general NOS","4 - Laboratory procedures"
"167699000","Cerebrospinal fluid examination (procedure)","48Z..00","CSF examination NOS","4 - Laboratory procedures"
"167701000","Cerebrospinal fluid: not examined (situation)","4811.00","CSF: not examined","4 - Laboratory procedures"
"167702007","Cerebrospinal fluid: sent for examination (situation)","4812.00","CSF: sent for examination","4 - Laboratory procedures"
"167703002","Cerebrospinal fluid examination normal (finding)","4813.00","CSF: examination normal","4 - Laboratory procedures"
"167704008","Cerebrospinal fluid examination abnormal (finding)","4814.00","CSF: examination abnormal","4 - Laboratory procedures"
"167706005","Cerebrospinal fluid appearance (observable entity)","482Z.00","CSF appearance - NOS","4 - Laboratory procedures"
"167706005","Cerebrospinal fluid appearance (observable entity)","482..00","CSF appearance","4 - Laboratory procedures"
"167707001","Cerebrospinal fluid appearance: clear (finding)","4821.00","CSF appearance: clear","4 - Laboratory procedures"
"167708006","Cerebrospinal fluid appearance: blood-stained (finding)","4822.00","CSF appearance: blood-stained","4 - Laboratory procedures"
"167709003","Cerebrospinal fluid appearance: xanthochromia (finding)","4823.00","CSF appearance: xanthochromia","4 - Laboratory procedures"
"167710008","Cerebrospinal fluid appearance: turbid (finding)","4824.00","CSF appearance: turbid","4 - Laboratory procedures"
"167712000","Cerebrospinal fluid pressure: normal (finding)","4831.00","CSF pressure: normal","4 - Laboratory procedures"
"167713005","Raised cerebrospinal fluid pressure (finding)","4832.00","CSF pressure: raised","4 - Laboratory procedures"
"167714004","Cerebrospinal fluid pressure: low (finding)","4833.00","CSF pressure: low","4 - Laboratory procedures"
"167717006","Cerebrospinal fluid cell content normal (finding)","4841.00","CSF cell content: normal","4 - Laboratory procedures"
"167718001","Cerebrospinal fluid polymorphonuclear leukocytosis (finding)","4842.00","CSF: polymorph. leucocytosis","4 - Laboratory procedures"
"167719009","Cerebrospinal fluid lymphocytosis (finding)","4843.00","CSF: lymphocytosis","4 - Laboratory procedures"
"167720003","Cerebrospinal fluid erythrocytosis (finding)","4844.00","CSF: erythrocytosis","4 - Laboratory procedures"
"167721004","Cerebrospinal fluid cell content raised (finding)","4845.00","CSF cell content: raised","4 - Laboratory procedures"
"167723001","Identification of microorganisms in cerebrospinal fluid (procedure)","485Z.00","CSF: microorganisms NOS","4 - Laboratory procedures"
"167723001","Identification of microorganisms in cerebrospinal fluid (procedure)","485..00","CSF: microorganisms","4 - Laboratory procedures"
"167724007","Cerebrospinal fluid: no microorganisms seen (finding)","4851.00","CSF: no microorganisms seen","4 - Laboratory procedures"
"167725008","Cerebrospinal fluid: microorganisms seen (finding)","4852.00","CSF: microorganisms seen","4 - Laboratory procedures"
"167727000","Determination of general chemical content of cerebrospinal fluid (procedure)","486Z.00","CSF chemistry - general NOS","4 - Laboratory procedures"
"167727000","Determination of general chemical content of cerebrospinal fluid (procedure)","486..00","CSF: chemical content -general","4 - Laboratory procedures"
"167727000","Determination of general chemical content of cerebrospinal fluid (procedure)","486..11","CSF chemistry - general","4 - Laboratory procedures"
"167728005","Cerebrospinal fluid chemistry - not tested (situation)","4861.00","CSF chemistry - not tested","4 - Laboratory procedures"
"167729002","Cerebrospinal fluid chemistry normal (finding)","4862.00","CSF chemistry normal","4 - Laboratory procedures"
"167730007","Cerebrospinal fluid chemistry abnormal (finding)","4863.00","CSF chemistry abnormal","4 - Laboratory procedures"
"167733009","Cerebrospinal fluid protein normal (finding)","4871.00","CSF: protein normal","4 - Laboratory procedures"
"167734003","Cerebrospinal fluid protein - increased + (finding)","4872.00","CSF: protein - increased +","4 - Laboratory procedures"
"167735002","Cerebrospinal fluid protein - increased ++ (finding)","4873.00","CSF: protein - increased ++","4 - Laboratory procedures"
"167739008","Cerebrospinal fluid glucose normal (finding)","4881.00","CSF: glucose normal","4 - Laboratory procedures"
"167740005","Cerebrospinal fluid glucose decreased (finding)","4882.00","CSF: glucose decreased","4 - Laboratory procedures"
"167741009","Cerebrospinal fluid glucose increased (finding)","488Z.00","CSF: glucose increased","4 - Laboratory procedures"
"167742002","Cerebrospinal fluid chloride measurement (procedure)","489Z.00","CSF: chloride level NOS","4 - Laboratory procedures"
"167743007","Cerebrospinal fluid chloride normal (finding)","4891.00","CSF: chloride normal","4 - Laboratory procedures"
"167744001","Cerebrospinal fluid chloride decreased (finding)","4892.00","CSF: chloride decreased","4 - Laboratory procedures"
"167745000","Cerebrospinal fluid chloride increased (finding)","4893.00","CSF: chloride increased","4 - Laboratory procedures"
"167746004","Cerebrospinal fluid chloride abnormal (finding)","4894.00","CSF: chloride abnormal","4 - Laboratory procedures"
"167749006","Cerebrospinal fluid globulin normal (finding)","48A1.00","CSF: globulin normal","4 - Laboratory procedures"
"167750006","Cerebrospinal fluid globulin increased (finding)","48A2.00","CSF: globulin increased","4 - Laboratory procedures"
"167751005","Cerebrospinal fluid globulin decreased (finding)","48A3.00","CSF: globulin decreased","4 - Laboratory procedures"
"167754002","Cerebrospinal fluid electrophoresis normal (finding)","48B1.00","CSF: electrophoresis normal","4 - Laboratory procedures"
"167755001","Cerebrospinal fluid electrophoresis abnormal (finding)","48B2.00","CSF: electrophoresis abnormal","4 - Laboratory procedures"
"167759007","Semen examination - general (procedure)","491..00","Semen examination - general","4 - Laboratory procedures"
"167759007","Semen examination - general (procedure)","491Z.00","Semen exam.: general NOS","4 - Laboratory procedures"
"167760002","Semen sent for examination (situation)","4911.00","Semen sent for examination","4 - Laboratory procedures"
"167761003","Semen examination: good fertility (finding)","4912.00","Semen exam.: good fertility","4 - Laboratory procedures"
"167762005","Semen examination:moderate fertility (finding)","4913.00","Semen exam.:moderate fertility","4 - Laboratory procedures"
"167764006","Semen examination: low fertility (finding)","4914.00","Semen exam.: low fertility","4 - Laboratory procedures"
"167765007","Semen examination:very low fertility (finding)","4915.00","Semen exam.:very low fertility","4 - Laboratory procedures"
"167766008","Semen examination: infertile (finding)","4916.00","Semen exam.: infertile","4 - Laboratory procedures"
"167767004","Semen exam: abnormal (finding)","4917.00","Semen exam: abnormal","4 - Laboratory procedures"
"167768009","Semen examination: normal (finding)","4918.00","Semen exam: normal","4 - Laboratory procedures"
"167771001","Semen volume good: 2-5 ml. (finding)","4921.00","Semen volume good: 2-5 mL","4 - Laboratory procedures"
"167771001","Semen volume good: 2-5 ml. (finding)","4921.00","Semen volume good: 2-5 mL","4 - Laboratory procedures"
