code,description,tag
164279008,On examination - throat hemorrhage (finding),finding
164281005,On examination - nasopharyngeal signs (finding),finding
164282003,On examination edema of nasal turbinate (finding),finding
164285001,On examination - fever - general (finding),finding
164287009,On examination - fever examination - no abnormality detected (finding),finding
164288004,On examination - pyrexia of unknown origin (finding),finding
164290003,On examination - method fever registered (finding),finding
164292006,On examination - axillary temperature (finding),finding
164293001,On examination - groin temperature (finding),finding
164294007,On examination - rectal temperature (finding),finding
164295008,On examination - core temperature (finding),finding
164296009,On examination - skin strip temperature (finding),finding
164299002,On examination - level of fever (finding),finding
164300005,On examination - temperature normal (finding),finding
164301009,On examination - temperature low (finding),finding
164302002,On examination - hypothermia - less than 32 degrees Celsius (finding),finding
164303007,On examination - temperature elevated (finding),finding
164304001,On examination - hyperpyrexia - greater than 40.5 degrees Celsius (finding),finding
164306004,On examination - character of fever (finding),finding
164307008,On examination - fever - acute rise (finding),finding
164308003,On examination - fever - gradual rise (finding),finding
164309006,On examination - fever - continuous (finding),finding
164311002,On examination - fever - remittent (finding),finding
164312009,On examination - fever - intermittent (finding),finding
164313004,On examination - staircase fever (finding),finding
164314005,On examination - fever - irregular (finding),finding
164315006,On examination - fever - fast fall-crisis (finding),finding
164316007,On examination - fever-gradual fall-lysis (finding),finding
164320006,On examination - general skin examination (finding),finding
164322003,On examination - skin examined - no abnormality detected (finding),finding
164323008,On examination - dry skin (finding),finding
164325001,On examination - rough skin (finding),finding
164331003,On examination - petechiae present (finding),finding
164341000,On examination - skin nodules present (finding),finding
164345009,On examination - vesicles present (finding),finding
164401005,On examination - operation scar (finding),finding
164405001,On examination - skin crust (finding),finding
164407009,On examination - skin crust present (finding),finding
164408004,On examination - nose crusting (finding),finding
164409007,On examination - blood crust on skin (finding),finding
164410002,On examination - pus crust on skin (finding),finding
164412005,On examination - serum crust on skin (finding),finding
164416008,On examination - skin sinus-post operation (finding),finding
164421006,On examination - Peeling skin (finding),finding
164422004,On examination - lichenified skin (finding),finding
164423009,On examination - skin color (finding),finding
164424003,On examination - skin red (finding),finding
164425002,On examination - red nose (finding),finding
164426001,On examination - tenderness of skin (finding),finding
164444009,On examination - extremities - general (finding),finding
164446006,On examination - extremities - no abnormality detected (finding),finding
164447002,On examination - cold extremities (finding),finding
164449004,On examination - hands (finding),finding
164450004,On examination - hands - no abnormality detected (finding),finding
164451000,On examination - hands rough/grimy (finding),finding
164454008,On examination - hands - ulnar deviation (finding),finding
164455009,On examination - hands - Heberden's nodes (finding),finding
164456005,On examination - hands-rheumatoid spindling (finding),finding
164458006,On examination - hands - vascular changes (finding),finding
164462000,On examination - nails (finding),finding
164463005,On examination - nails - no abnormality detected (finding),finding
164464004,On examination - nails ridged (finding),finding
164465003,On examination - nails brittle (finding),finding
164466002,On examination - nails - koilonychia (finding),finding
164468001,On examination - nails - splinter hemorrhage (finding),finding
164471009,On examination - legs (finding),finding
164472002,On examination - legs - no abnormality detected (finding),finding
164480009,On examination - foot (finding),finding
164481008,On examination - equinovarus (finding),finding
164482001,On examination - foot abnormal (finding),finding
164486003,On examination - in turning feet (finding),finding
164504000,Orthopedic examination - no abnormality detected (finding),finding
164514009,On examination - finger joint abnormal (finding),finding
164522002,On examination - locked joint (finding),finding
